https://ebird.org/species/shtsan	meta property="og:title" content="Sharp-tailed Sandpiper - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/107058121/900
https://ebird.org/species/ptmgem	meta property="og:title" content="Purple-throated Mountain-gem - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/612385380/900
https://ebird.org/species/charob1	meta property="og:title" content="Chatham Robin - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/110236891/900
https://ebird.org/species/pabspi1	meta property="og:title" content="Pale-breasted Spinetail - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/320998891/900
https://ebird.org/species/feapet1	meta property="og:title" content="Fea's Petrel - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/144293951/900
https://ebird.org/species/cinant1	meta property="og:title" content="Cinereous Antshrike - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/321589041/900
https://ebird.org/species/manhon1	meta property="og:title" content="Mangrove Honeyeater - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/124441511/900
https://ebird.org/species/mistyr1	meta property="og:title" content="Mishana Tyrannulet - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/231286941/900
https://ebird.org/species/sbfdov1	meta property="og:title" content="Scarlet-breasted Fruit-Dove - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/261339521/900
https://ebird.org/species/pagwar1	meta property="og:title" content="Pallas's Grasshopper Warbler - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/150312951/900
https://ebird.org/species/hattyr1	meta property="og:title" content="Hangnest Tody-Tyrant - eBird	<link rel="image_src" href="https://cdn.download.ams.birds.cornell.edu/api/v1/asset/95497731/900
